episode,rolling_mean_chips,epsilon
5000,nan,0.9998021229166667
10000,-0.49305,0.99960420625
15000,-0.552,0.9994062895833333
20000,-0.64125,0.9992083729166666
25000,-0.56935,0.99901045625
30000,-0.4982,0.9988125395833334
35000,-0.54945,0.9986146229166667
40000,-0.55325,0.99841670625
45000,-0.5027,0.9982187895833333
50000,-0.52335,0.9980208729166666
55000,-0.51515,0.99782295625
60000,-0.55815,0.9976250395833334
65000,-0.53045,0.9974271229166667
70000,-0.5708,0.99722920625
75000,-0.63555,0.9970312895833333
80000,-0.59045,0.9968333729166666
85000,-0.57975,0.99663545625
90000,-0.4954,0.9964375395833334
95000,-0.4654,0.9962396229166667
100000,-0.48895,0.99604170625
105000,-0.53975,0.9958437895833333
110000,-0.51845,0.9956458729166666
115000,-0.50035,0.99544795625
120000,-0.59925,0.9952500395833334
125000,-0.60875,0.9950521229166667
130000,-0.5103,0.99485420625
135000,-0.47305,0.9946562895833333
140000,-0.5219,0.9944583729166667
145000,-0.54105,0.99426045625
150000,-0.525,0.9940625395833333
155000,-0.4982,0.9938646229166667
160000,-0.50675,0.99366670625
165000,-0.5306,0.9934687895833333
170000,-0.4355,0.9932708729166667
175000,-0.4233,0.99307295625
180000,-0.51745,0.9928750395833333
185000,-0.58645,0.9926771229166667
190000,-0.5791,0.99247920625
195000,-0.55255,0.9922812895833333
200000,-0.59865,0.9920833729166667
205000,-0.61155,0.99188545625
210000,-0.61535,0.9916875395833333
215000,-0.55485,0.9914896229166666
220000,-0.47585,0.99129170625
225000,-0.44405,0.9910937895833334
230000,-0.48335,0.9908958729166667
235000,-0.5244,0.99069795625
240000,-0.5142,0.9905000395833333
245000,-0.53885,0.9903021229166666
250000,-0.45605,0.99010420625
255000,-0.4703,0.9899062895833334
260000,-0.56025,0.9897083729166667
265000,-0.5391,0.98951045625
270000,-0.56035,0.9893125395833333
275000,-0.5484,0.9891146229166666
280000,-0.5713,0.98891670625
285000,-0.5832,0.9887187895833334
290000,-0.5532,0.9885208729166667
295000,-0.58625,0.98832295625
300000,-0.6497,0.9881250395833333
305000,-0.56945,0.9879271229166666
310000,-0.52435,0.98772920625
315000,-0.5608,0.9875312895833334
320000,-0.53725,0.9873333729166667
325000,-0.57055,0.98713545625
330000,-0.54685,0.9869375395833333
335000,-0.47565,0.9867396229166666
340000,-0.4975,0.98654170625
345000,-0.57775,0.9863437895833334
350000,-0.4721,0.9861458729166667
355000,-0.46935,0.98594795625
360000,-0.62815,0.9857500395833333
365000,-0.53975,0.9855521229166667
370000,-0.55165,0.98535420625
375000,-0.6388,0.9851562895833333
380000,-0.5793,0.9849583729166667
385000,-0.4914,0.98476045625
390000,-0.5017,0.9845625395833333
395000,-0.5585,0.9843646229166667
400000,-0.5035,0.98416670625
405000,-0.4892,0.9839687895833333
410000,-0.4906,0.9837708729166666
415000,-0.5281,0.98357295625
420000,-0.5424,0.9833750395833334
425000,-0.48265,0.9831771229166667
430000,-0.52555,0.98297920625
435000,-0.49465,0.9827812895833333
440000,-0.4114,0.9825833729166666
445000,-0.43925,0.98238545625
450000,-0.56525,0.9821875395833334
455000,-0.56805,0.9819896229166667
460000,-0.5171,0.98179170625
465000,-0.51515,0.9815937895833333
470000,-0.53505,0.9813958729166666
475000,-0.62735,0.98119795625
480000,-0.6414,0.9810000395833334
485000,-0.56715,0.9808021229166667
490000,-0.5513,0.98060420625
495000,-0.6186,0.9804062895833333
500000,-0.58205,0.9802083729166666
505000,-0.5133,0.98001045625
510000,-0.4844,0.9798125395833334
515000,-0.41865,0.9796146229166667
520000,-0.38995,0.97941670625
525000,-0.42325,0.9792187895833333
530000,-0.48165,0.9790208729166666
535000,-0.5393,0.97882295625
540000,-0.54125,0.9786250395833334
545000,-0.56,0.9784271229166667
550000,-0.53625,0.97822920625
555000,-0.471,0.9780312895833333
560000,-0.42155,0.9778333729166667
565000,-0.40095,0.97763545625
570000,-0.48265,0.9774375395833333
575000,-0.5737,0.9772396229166667
580000,-0.5063,0.97704170625
585000,-0.54435,0.9768437895833333
590000,-0.65645,0.9766458729166667
595000,-0.6069,0.97644795625
600000,-0.547,0.9762500395833333
605000,-0.5332,0.9760521229166667
610000,-0.5064,0.97585420625
615000,-0.48165,0.9756562895833334
620000,-0.47005,0.9754583729166667
625000,-0.46485,0.97526045625
630000,-0.5712,0.9750625395833333
635000,-0.6119,0.9748646229166666
640000,-0.5957,0.97466670625
645000,-0.5911,0.9744687895833334
650000,-0.53185,0.9742708729166667
655000,-0.48605,0.97407295625
660000,-0.45125,0.9738750395833333
665000,-0.51495,0.9736771229166666
670000,-0.56865,0.97347920625
675000,-0.54,0.9732812895833334
680000,-0.5404,0.9730833729166667
685000,-0.45075,0.97288545625
690000,-0.40385,0.9726875395833333
695000,-0.4898,0.9724896229166666
700000,-0.42825,0.97229170625
705000,-0.46785,0.9720937895833334
710000,-0.6032,0.9718958729166667
715000,-0.60955,0.97169795625
720000,-0.6045,0.9715000395833333
725000,-0.5381,0.9713021229166666
730000,-0.53775,0.97110420625
735000,-0.53805,0.9709062895833334
740000,-0.52605,0.9707083729166667
745000,-0.55875,0.97051045625
750000,-0.56535,0.9703125395833333
755000,-0.5808,0.9701146229166666
760000,-0.4979,0.96991670625
765000,-0.4425,0.9697187895833334
770000,-0.48145,0.9695208729166667
775000,-0.45485,0.96932295625
780000,-0.48405,0.9691250395833333
785000,-0.5093,0.9689271229166667
790000,-0.48545,0.96872920625
795000,-0.52925,0.9685312895833333
800000,-0.531,0.9683333729166667
805000,-0.52465,0.96813545625
810000,-0.5475,0.9679375395833333
815000,-0.584,0.9677396229166667
820000,-0.5837,0.96754170625
825000,-0.5655,0.9673437895833333
830000,-0.585,0.9671458729166666
835000,-0.52695,0.96694795625
840000,-0.47835,0.9667500395833334
845000,-0.553,0.9665521229166667
850000,-0.6006,0.96635420625
855000,-0.5286,0.9661562895833333
860000,-0.54975,0.9659583729166666
865000,-0.6074,0.96576045625
870000,-0.6143,0.9655625395833334
875000,-0.5163,0.9653646229166667
880000,-0.47345,0.96516670625
885000,-0.56855,0.9649687895833333
890000,-0.5516,0.9647708729166666
895000,-0.53955,0.9645729562500001
900000,-0.553,0.9643750395833334
905000,-0.53755,0.9641771229166667
910000,-0.43345,0.96397920625
915000,-0.4065,0.9637812895833333
920000,-0.49595,0.9635833729166666
925000,-0.53025,0.96338545625
930000,-0.605,0.9631875395833334
935000,-0.6157,0.9629896229166667
940000,-0.5082,0.96279170625
945000,-0.49095,0.9625937895833333
950000,-0.58725,0.9623958729166666
955000,-0.6352,0.96219795625
960000,-0.61055,0.9620000395833334
965000,-0.6148,0.9618021229166667
970000,-0.54995,0.96160420625
975000,-0.50145,0.9614062895833333
980000,-0.5248,0.9612083729166667
985000,-0.53875,0.96101045625
990000,-0.4452,0.9608125395833333
995000,-0.4386,0.9606146229166667
1000000,-0.53255,0.96041670625
1005000,-0.5764,0.9602187895833333
1010000,-0.5955,0.9600208729166667
1015000,-0.537,0.95982295625
1020000,-0.52805,0.9596250395833333
1025000,-0.4746,0.9594271229166667
1030000,-0.5031,0.95922920625
1035000,-0.58225,0.9590312895833333
1040000,-0.55695,0.9588333729166667
1045000,-0.53775,0.95863545625
1050000,-0.4959,0.9584375395833333
1055000,-0.43995,0.9582396229166666
1060000,-0.49225,0.95804170625
1065000,-0.53855,0.9578437895833334
1070000,-0.521,0.9576458729166667
1075000,-0.4915,0.95744795625
1080000,-0.4309,0.9572500395833333
1085000,-0.45005,0.9570521229166666
1090000,-0.51415,0.95685420625
1095000,-0.60605,0.9566562895833334
1100000,-0.58035,0.9564583729166667
1105000,-0.5608,0.95626045625
1110000,-0.6354,0.9560625395833333
1115000,-0.5973,0.9558646229166666
1120000,-0.53085,0.9556667062499999
1125000,-0.50825,0.9554687895833334
1130000,-0.54345,0.9552708729166667
1135000,-0.5448,0.95507295625
1140000,-0.4511,0.9548750395833333
1145000,-0.4246,0.9546771229166666
1150000,-0.47265,0.95447920625
1155000,-0.4747,0.9542812895833334
1160000,-0.52935,0.9540833729166667
1165000,-0.5583,0.95388545625
1170000,-0.50815,0.9536875395833333
1175000,-0.5543,0.9534896229166667
1180000,-0.60485,0.95329170625
1185000,-0.5918,0.9530937895833334
1190000,-0.5348,0.9528958729166667
1195000,-0.5158,0.95269795625
1200000,-0.526,0.9525000395833333
1205000,-0.48955,0.9523021229166667
1210000,-0.51625,0.95210420625
1215000,-0.5421,0.9519062895833333
1220000,-0.54245,0.9517083729166667
1225000,-0.51715,0.95151045625
1230000,-0.50725,0.9513125395833333
1235000,-0.5134,0.9511146229166667
1240000,-0.517,0.95091670625
1245000,-0.4584,0.9507187895833333
1250000,-0.46195,0.9505208729166666
1255000,-0.5211,0.95032295625
1260000,-0.49465,0.9501250395833334
1265000,-0.48595,0.9499271229166667
1270000,-0.47955,0.94972920625
1275000,-0.50665,0.9495312895833333
1280000,-0.5218,0.9493333729166666
1285000,-0.517,0.94913545625
1290000,-0.52165,0.9489375395833334
1295000,-0.4933,0.9487396229166667
1300000,-0.51485,0.94854170625
1305000,-0.554,0.9483437895833333
1310000,-0.55225,0.9481458729166666
1315000,-0.55785,0.9479479562500001
1320000,-0.5786,0.9477500395833334
1325000,-0.51925,0.9475521229166667
1330000,-0.5321,0.94735420625
1335000,-0.5511,0.9471562895833333
1340000,-0.52495,0.9469583729166666
1345000,-0.47975,0.94676045625
1350000,-0.4265,0.9465625395833334
1355000,-0.5042,0.9463646229166667
1360000,-0.5211,0.94616670625
1365000,-0.49925,0.9459687895833333
1370000,-0.46955,0.9457708729166667
1375000,-0.50125,0.94557295625
1380000,-0.4786,0.9453750395833334
1385000,-0.45135,0.9451771229166667
1390000,-0.5099,0.94497920625
1395000,-0.50305,0.9447812895833333
1400000,-0.5131,0.9445833729166667
1405000,-0.5177,0.94438545625
1410000,-0.5223,0.9441875395833333
1415000,-0.5338,0.9439896229166667
1420000,-0.56475,0.94379170625
1425000,-0.58245,0.9435937895833333
1430000,-0.55605,0.9433958729166667
1435000,-0.4994,0.94319795625
1440000,-0.4968,0.9430000395833333
1445000,-0.56065,0.9428021229166667
1450000,-0.54715,0.94260420625
1455000,-0.5585,0.9424062895833334
1460000,-0.53315,0.9422083729166667
1465000,-0.47015,0.94201045625
1470000,-0.5297,0.9418125395833333
1475000,-0.57205,0.9416146229166666
1480000,-0.53015,0.94141670625
1485000,-0.4578,0.9412187895833334
1490000,-0.47535,0.9410208729166667
1495000,-0.4896,0.94082295625
1500000,-0.44395,0.9406250395833333
1505000,-0.48165,0.9404271229166666
1510000,-0.52555,0.94022920625
1515000,-0.39965,0.9400312895833334
1520000,-0.4055,0.9398333729166667
1525000,-0.514,0.93963545625
1530000,-0.4716,0.9394375395833333
1535000,-0.3944,0.9392396229166666
1540000,-0.4072,0.93904170625
1545000,-0.60215,0.9388437895833334
1550000,-0.6389,0.9386458729166667
1555000,-0.54975,0.93844795625
1560000,-0.53365,0.9382500395833333
1565000,-0.5445,0.9380521229166666
1570000,-0.55785,0.93785420625
1575000,-0.56245,0.9376562895833334
1580000,-0.55715,0.9374583729166667
1585000,-0.57925,0.93726045625
1590000,-0.5759,0.9370625395833333
1595000,-0.50025,0.9368646229166666
1600000,-0.53155,0.93666670625
1605000,-0.54785,0.9364687895833333
1610000,-0.49735,0.9362708729166667
1615000,-0.5277,0.93607295625
1620000,-0.5121,0.9358750395833333
1625000,-0.4485,0.9356771229166667
1630000,-0.4606,0.93547920625
1635000,-0.5324,0.9352812895833333
1640000,-0.5234,0.9350833729166667
1645000,-0.565,0.93488545625
1650000,-0.55625,0.9346875395833334
1655000,-0.4404,0.9344896229166667
1660000,-0.4759,0.93429170625
1665000,-0.4188,0.9340937895833333
1670000,-0.3979,0.9338958729166666
1675000,-0.4736,0.93369795625
1680000,-0.54115,0.9335000395833333
1685000,-0.57655,0.9333021229166667
1690000,-0.53835,0.93310420625
1695000,-0.49015,0.9329062895833333
1700000,-0.47165,0.9327083729166666
1705000,-0.5112,0.93251045625
1710000,-0.49935,0.9323125395833334
1715000,-0.5426,0.9321146229166667
1720000,-0.60735,0.93191670625
1725000,-0.5697,0.9317187895833333
1730000,-0.51045,0.9315208729166666
1735000,-0.5003,0.9313229562500001
1740000,-0.4841,0.9311250395833334
1745000,-0.459,0.9309271229166667
1750000,-0.45455,0.93072920625
1755000,-0.48495,0.9305312895833333
1760000,-0.49605,0.9303333729166667
1765000,-0.53555,0.93013545625
1770000,-0.5688,0.9299375395833334
1775000,-0.53935,0.9297396229166667
1780000,-0.54925,0.92954170625
1785000,-0.51105,0.9293437895833333
1790000,-0.4728,0.9291458729166666
1795000,-0.56975,0.92894795625
1800000,-0.57725,0.9287500395833334
1805000,-0.53825,0.9285521229166667
1810000,-0.50305,0.92835420625
1815000,-0.467,0.9281562895833333
1820000,-0.4813,0.9279583729166667
1825000,-0.5312,0.92776045625
1830000,-0.54705,0.9275625395833333
1835000,-0.54985,0.9273646229166667
1840000,-0.47455,0.92716670625
1845000,-0.45405,0.9269687895833334
1850000,-0.5668,0.9267708729166667
