episode,rolling_mean_chips,epsilon
5000,nan,0.9988127375
10000,-0.5356,0.9976252375
15000,-0.59935,0.9964377375
20000,-0.6581,0.9952502375
25000,-0.58535,0.9940627375
30000,-0.4966,0.9928752375
35000,-0.55655,0.9916877374999999
40000,-0.56345,0.9905002375
45000,-0.48235,0.9893127375
50000,-0.51875,0.9881252375
55000,-0.52055,0.9869377375
60000,-0.5565,0.9857502375
65000,-0.55425,0.9845627375
70000,-0.568,0.9833752375
75000,-0.5965,0.9821877375
80000,-0.6118,0.9810002375
85000,-0.6036,0.9798127375
90000,-0.48755,0.9786252375
95000,-0.46235,0.9774377375
100000,-0.4798,0.9762502375
105000,-0.5275,0.9750627375
110000,-0.50365,0.9738752375
115000,-0.48385,0.9726877375
120000,-0.5908,0.9715002375
125000,-0.5912,0.9703127375
130000,-0.4877,0.9691252375
135000,-0.44105,0.9679377375
140000,-0.48205,0.9667502375
145000,-0.5297,0.9655627375
150000,-0.5481,0.9643752375
155000,-0.52105,0.9631877375
160000,-0.5129,0.9620002375
165000,-0.521,0.9608127375
170000,-0.3572,0.9596252375
175000,-0.36325,0.9584377375
180000,-0.5443,0.9572502375
185000,-0.5967,0.9560627375
190000,-0.56655,0.9548752375
195000,-0.53605,0.9536877375
200000,-0.60025,0.9525002375
205000,-0.5858,0.9513127375
210000,-0.5775,0.9501252375
215000,-0.5238,0.9489377375
220000,-0.42905,0.9477502375
225000,-0.3969,0.9465627375
230000,-0.42515,0.9453752375
235000,-0.5474,0.9441877375
240000,-0.57855,0.9430002375
245000,-0.53795,0.9418127375
250000,-0.4269,0.9406252375
255000,-0.4396,0.9394377375
260000,-0.51135,0.9382502375
265000,-0.5076,0.9370627375
270000,-0.54215,0.9358752375
275000,-0.52665,0.9346877375
280000,-0.54785,0.9335002375
285000,-0.5752,0.9323127375
290000,-0.542,0.9311252375
295000,-0.56965,0.9299377375
300000,-0.6298,0.9287502375
305000,-0.5426,0.9275627375
310000,-0.4922,0.9263752375000001
315000,-0.50405,0.9251877375
320000,-0.4988,0.9240002375
325000,-0.52545,0.9228127375
330000,-0.5226,0.9216252375
335000,-0.4947,0.9204377375
340000,-0.5078,0.9192502375
345000,-0.5584,0.9180627375
350000,-0.4676,0.9168752375
355000,-0.49095,0.9156877375
360000,-0.6257,0.9145002375
365000,-0.514,0.9133127375
370000,-0.5352,0.9121252375
375000,-0.6149,0.9109377375
380000,-0.56045,0.9097502375000001
385000,-0.48725,0.9085627375
390000,-0.45925,0.9073752375
395000,-0.50405,0.9061877375
400000,-0.5089,0.9050002375
405000,-0.4926,0.9038127375
410000,-0.439,0.9026252375
415000,-0.48835,0.9014377375
420000,-0.52895,0.9002502375
425000,-0.48505,0.8990627375
430000,-0.51735,0.8978752375
435000,-0.4707,0.8966877375
440000,-0.38675,0.8955002375000001
445000,-0.4208,0.8943127375
450000,-0.56155,0.8931252375000001
455000,-0.5801,0.8919377375
460000,-0.5144,0.8907502375
465000,-0.48575,0.8895627375
470000,-0.52105,0.8883752375
475000,-0.61945,0.8871877375
480000,-0.6233,0.8860002375
485000,-0.5607,0.8848127375
490000,-0.4999,0.8836252375
495000,-0.5791,0.8824377375
500000,-0.5847,0.8812502375
505000,-0.4698,0.8800627375
510000,-0.4451,0.8788752375
515000,-0.40485,0.8776877375000001
520000,-0.38845,0.8765002375000001
525000,-0.4316,0.8753127375
530000,-0.4557,0.8741252375
535000,-0.45745,0.8729377375
540000,-0.49745,0.8717502375
545000,-0.5427,0.8705627375
550000,-0.5158,0.8693752375
555000,-0.4575,0.8681877375
560000,-0.3879,0.8670002375
565000,-0.3533,0.8658127375
570000,-0.4284,0.8646252375
575000,-0.5109,0.8634377375
580000,-0.441,0.8622502375
585000,-0.5079,0.8610627375
590000,-0.63885,0.8598752375000001
595000,-0.5661,0.8586877375
600000,-0.5151,0.8575002375
605000,-0.5308,0.8563127375
610000,-0.45585,0.8551252375
615000,-0.43285,0.8539377375
620000,-0.4632,0.8527502375
625000,-0.43955,0.8515627375
630000,-0.51295,0.8503752375
635000,-0.5523,0.8491877375
