episode,rolling_mean_chips,epsilon
5000,nan,0.9940636875
10000,-0.49525,0.9881261875
15000,-0.57385,0.9821886875
20000,-0.638,0.9762511875
25000,-0.56875,0.9703136875
30000,-0.5098,0.9643761875
35000,-0.5699,0.9584386874999999
40000,-0.57745,0.9525011875
45000,-0.5149,0.9465636875
50000,-0.5335,0.9406261875
55000,-0.50675,0.9346886875
60000,-0.53145,0.9287511875
65000,-0.5179,0.9228136875
70000,-0.5716,0.9168761875
75000,-0.65255,0.9109386875
80000,-0.6297,0.9050011875
85000,-0.592,0.8990636875
90000,-0.49325,0.8931261875000001
95000,-0.463,0.8871886875
100000,-0.46355,0.8812511875
105000,-0.5099,0.8753136875
110000,-0.48465,0.8693761875
115000,-0.4807,0.8634386875
120000,-0.59015,0.8575011875
125000,-0.56795,0.8515636875
130000,-0.46575,0.8456261875
135000,-0.44115,0.8396886875
140000,-0.4799,0.8337511875
145000,-0.5063,0.8278136875000001
150000,-0.51775,0.8218761875
155000,-0.49595,0.8159386875
160000,-0.4762,0.8100011874999999
165000,-0.49555,0.8040636875
170000,-0.35065,0.7981261875000001
175000,-0.34615,0.7921886875
180000,-0.52,0.7862511875
185000,-0.58055,0.7803136875000001
190000,-0.5714,0.7743761875
195000,-0.54725,0.7684386875
200000,-0.57335,0.7625011875000001
205000,-0.5617,0.7565636875
210000,-0.56725,0.7506261875
215000,-0.53615,0.7446886875000001
220000,-0.45625,0.7387511875
225000,-0.35265,0.7328136875
230000,-0.3895,0.7268761875
235000,-0.48145,0.7209386875
240000,-0.4713,0.7150011875
245000,-0.50755,0.7090636875
250000,-0.3793,0.7031261875
255000,-0.4069,0.6971886875
260000,-0.5418,0.6912511875
265000,-0.4744,0.6853136875000001
270000,-0.5225,0.6793761875
275000,-0.5593,0.6734386875
280000,-0.52805,0.6675011875
285000,-0.5258,0.6615636874999999
290000,-0.5029,0.6556261875
295000,-0.5373,0.6496886875000001
300000,-0.60415,0.6437511875
305000,-0.51485,0.6378136875
310000,-0.4741,0.6318761875000001
315000,-0.49795,0.6259386875
320000,-0.47675,0.6200011875
325000,-0.48935,0.6140636875000001
330000,-0.4767,0.6081261874999999
335000,-0.40315,0.6021886875
340000,-0.4056,0.5962511875000001
345000,-0.5095,0.5903136875
350000,-0.4379,0.5843761875
355000,-0.4489,0.5784386875
360000,-0.6131,0.5725011875
365000,-0.50615,0.5665636875
370000,-0.5063,0.5606261875
375000,-0.59105,0.5546886875000001
380000,-0.5152,0.5487511875
385000,-0.41785,0.5428136875
390000,-0.42605,0.5368761875000001
395000,-0.49505,0.5309386875
400000,-0.4681,0.5250011875
405000,-0.4386,0.5190636875
410000,-0.4088,0.5131261874999999
415000,-0.46815,0.5071886875
420000,-0.4776,0.5012511875000001
425000,-0.43125,0.49531368749999993
430000,-0.5166,0.4893761875
435000,-0.4965,0.4834386875000001
440000,-0.3859,0.47750118750000003
445000,-0.3949,0.4715636875000001
450000,-0.5438,0.46562618749999996
455000,-0.5389,0.4596886875
460000,-0.47035,0.4537511875
465000,-0.46505,0.44781368750000006
470000,-0.49145,0.4418761875
475000,-0.6024,0.4359386875
480000,-0.61635,0.43000118750000005
485000,-0.54545,0.4240636875
490000,-0.48315,0.4181261875000001
495000,-0.5513,0.41218868750000004
500000,-0.5298,0.4062511875
505000,-0.4314,0.40031368749999996
510000,-0.448,0.39437618750000003
515000,-0.4166,0.3884386875000001
520000,-0.3897,0.38250118750000006
525000,-0.43005,0.3765636875
530000,-0.47175,0.3706261875
535000,-0.4825,0.36468868750000005
540000,-0.4527,0.3587511875
545000,-0.49055,0.3528136875000001
550000,-0.48795,0.34687618749999993
555000,-0.43715,0.3409386875
560000,-0.40705,0.3350011875000001
565000,-0.37965,0.32906368750000003
570000,-0.41435,0.3231261875000001
575000,-0.49385,0.31718868749999996
580000,-0.4449,0.3112511875
585000,-0.5115,0.3053136875
590000,-0.62135,0.29937618750000006
595000,-0.55125,0.2934386875
600000,-0.5036,0.2875011875
605000,-0.4703,0.28156368750000005
610000,-0.4176,0.2756261875
615000,-0.3833,0.2696886875000001
620000,-0.40335,0.26375118750000004
625000,-0.43475,0.2578136875
630000,-0.49485,0.25187618749999996
635000,-0.54095,0.24593868750000003
640000,-0.55295,0.2400011875000001
645000,-0.53495,0.23406368750000006
650000,-0.49675,0.22812618750000002
