episode,rolling_mean_chips,epsilon
865000,-0.579,0.7945627375
870000,-0.57035,0.7933752375
875000,-0.49775,0.7921877375
880000,-0.4938,0.7910002375
885000,-0.54215,0.7898127375
890000,-0.53,0.7886252375
895000,-0.52005,0.7874377375
900000,-0.52775,0.7862502375
905000,-0.525,0.7850627375
910000,-0.4568,0.7838752375
915000,-0.43255,0.7826877375
920000,-0.4489,0.7815002375
925000,-0.4626,0.7803127375000001
930000,-0.56085,0.7791252375
935000,-0.58235,0.7779377375000001
940000,-0.472,0.7767502374999999
945000,-0.4499,0.7755627375
950000,-0.5729,0.7743752375
955000,-0.6341,0.7731877375
960000,-0.5668,0.7720002375
965000,-0.56865,0.7708127375
970000,-0.5291,0.7696252375
975000,-0.47095,0.7684377375
980000,-0.456,0.7672502375
985000,-0.492,0.7660627375
990000,-0.44275,0.7648752375000001
995000,-0.42515,0.7636877375
1000000,-0.49735,0.7625002375000001
1005000,-0.5384,0.7613127375000001
1010000,-0.543,0.7601252375
1015000,-0.4796,0.7589377375
1020000,-0.48715,0.7577502375
1025000,-0.44885,0.7565627375
1030000,-0.43365,0.7553752375
1035000,-0.4852,0.7541877375
1040000,-0.50095,0.7530002375
1045000,-0.5191,0.7518127375
1050000,-0.4943,0.7506252375
1055000,-0.43025,0.7494377375000001
1060000,-0.4718,0.7482502375
1065000,-0.5184,0.7470627375000001
1070000,-0.5191,0.7458752375
1075000,-0.48645,0.7446877375000001
1080000,-0.4042,0.7435002375
1085000,-0.4216,0.7423127375
1090000,-0.51435,0.7411252375
1095000,-0.5912,0.7399377375
1100000,-0.5366,0.7387502375
1105000,-0.52585,0.7375627375
1110000,-0.5761,0.7363752375
1115000,-0.5258,0.7351877375
1120000,-0.4662,0.7340002375000001
1125000,-0.4549,0.7328127375
1130000,-0.49705,0.7316252375000001
1135000,-0.5019,0.7304377375
1140000,-0.4609,0.7292502375000001
1145000,-0.4159,0.7280627375
1150000,-0.424,0.7268752375
1155000,-0.44225,0.7256877374999999
1160000,-0.48735,0.7245002375
1165000,-0.5358,0.7233127375
1170000,-0.4874,0.7221252375
1175000,-0.4828,0.7209377375
1180000,-0.53935,0.7197502375
1185000,-0.5482,0.7185627375000001
1190000,-0.50805,0.7173752375
1195000,-0.4932,0.7161877375000001
1200000,-0.4658,0.7150002375
1205000,-0.44955,0.7138127375000001
1210000,-0.48715,0.7126252375
1215000,-0.49935,0.7114377375000001
1220000,-0.50545,0.7102502374999999
1225000,-0.4624,0.7090627375
1230000,-0.45295,0.7078752374999999
1235000,-0.45525,0.7066877375
1240000,-0.4772,0.7055002375
1245000,-0.4367,0.7043127375
1250000,-0.3924,0.7031252375
1255000,-0.4417,0.7019377375
1260000,-0.4163,0.7007502375
1265000,-0.4197,0.6995627375
1270000,-0.46015,0.6983752375
1275000,-0.4884,0.6971877375
1280000,-0.49945,0.6960002375000001
1285000,-0.4929,0.6948127374999999
1290000,-0.4855,0.6936252375
1295000,-0.4772,0.6924377375
1300000,-0.5111,0.6912502375
1305000,-0.50235,0.6900627375
1310000,-0.4693,0.6888752375
1315000,-0.4723,0.6876877375
1320000,-0.50045,0.6865002375
1325000,-0.4473,0.6853127375
1330000,-0.45525,0.6841252375
1335000,-0.5202,0.6829377375000001
1340000,-0.52665,0.6817502375
1345000,-0.4507,0.6805627375000001
1350000,-0.3618,0.6793752375
1355000,-0.4469,0.6781877375
1360000,-0.4876,0.6770002375
1365000,-0.46415,0.6758127375
1370000,-0.4496,0.6746252375
1375000,-0.47625,0.6734377375
1380000,-0.41885,0.6722502375
1385000,-0.43475,0.6710627375
1390000,-0.4996,0.6698752375
1395000,-0.4586,0.6686877375
1400000,-0.4957,0.6675002375000001
1405000,-0.50685,0.6663127375
1410000,-0.51875,0.6651252375000001
1415000,-0.51595,0.6639377375
1420000,-0.5102,0.6627502375000001
1425000,-0.52865,0.6615627375
1430000,-0.5042,0.6603752375
1435000,-0.51395,0.6591877375
1440000,-0.493,0.6580002375
1445000,-0.47935,0.6568127375
1450000,-0.48115,0.6556252375
1455000,-0.4937,0.6544377375
1460000,-0.4731,0.6532502375
1465000,-0.4389,0.6520627375000001
1470000,-0.4967,0.6508752375
1475000,-0.52865,0.6496877375000001
1480000,-0.5142,0.6485002375
1485000,-0.44135,0.6473127375000001
1490000,-0.4464,0.6461252375
1495000,-0.491,0.6449377375
1500000,-0.41925,0.6437502374999999
1505000,-0.4219,0.6425627375
1510000,-0.4715,0.6413752374999999
1515000,-0.3463,0.6401877375
1520000,-0.37145,0.6390002375
1525000,-0.46885,0.6378127375
1530000,-0.44505,0.6366252375
1535000,-0.37855,0.6354377375
1540000,-0.38115,0.6342502375000001
1545000,-0.57675,0.6330627375
1550000,-0.5991,0.6318752375000001
1555000,-0.50675,0.6306877375
1560000,-0.4804,0.6295002375000001
1565000,-0.4901,0.6283127374999999
1570000,-0.52715,0.6271252375
1575000,-0.52595,0.6259377375
1580000,-0.53005,0.6247502375
1585000,-0.55245,0.6235627375
1590000,-0.5144,0.6223752375
