episode,rolling_mean_chips,epsilon
5000,nan,0.9940636875
10000,-0.5359,0.9881261875
15000,-0.602,0.9821886875
20000,-0.63995,0.9762511875
25000,-0.5715,0.9703136875
30000,-0.4836,0.9643761875
35000,-0.49935,0.9584386874999999
40000,-0.5232,0.9525011875
45000,-0.496,0.9465636875
50000,-0.5046,0.9406261875
55000,-0.4892,0.9346886875
60000,-0.5385,0.9287511875
65000,-0.5278,0.9228136875
70000,-0.5602,0.9168761875
75000,-0.6261,0.9109386875
80000,-0.59545,0.9050011875
85000,-0.56575,0.8990636875
90000,-0.4932,0.8931261875000001
95000,-0.45155,0.8871886875
100000,-0.4595,0.8812511875
105000,-0.53075,0.8753136875
110000,-0.5039,0.8693761875
115000,-0.45985,0.8634386875
120000,-0.5525,0.8575011875
125000,-0.57945,0.8515636875
130000,-0.5078,0.8456261875
135000,-0.46515,0.8396886875
140000,-0.49245,0.8337511875
145000,-0.51365,0.8278136875000001
150000,-0.5162,0.8218761875
155000,-0.4998,0.8159386875
160000,-0.4807,0.8100011874999999
165000,-0.4933,0.8040636875
170000,-0.3368,0.7981261875000001
175000,-0.3401,0.7921886875
180000,-0.51205,0.7862511875
185000,-0.57495,0.7803136875000001
190000,-0.5656,0.7743761875
195000,-0.5188,0.7684386875
200000,-0.54925,0.7625011875000001
205000,-0.5537,0.7565636875
210000,-0.5714,0.7506261875
215000,-0.515,0.7446886875000001
220000,-0.4356,0.7387511875
225000,-0.3595,0.7328136875
230000,-0.387,0.7268761875
235000,-0.48315,0.7209386875
240000,-0.49985,0.7150011875
245000,-0.50785,0.7090636875
250000,-0.3481,0.7031261875
255000,-0.36725,0.6971886875
260000,-0.49405,0.6912511875
265000,-0.45545,0.6853136875000001
270000,-0.4918,0.6793761875
275000,-0.4889,0.6734386875
280000,-0.4937,0.6675011875
285000,-0.52665,0.6615636874999999
290000,-0.50415,0.6556261875
295000,-0.52655,0.6496886875000001
300000,-0.5777,0.6437511875
305000,-0.47215,0.6378136875
310000,-0.44065,0.6318761875000001
315000,-0.4962,0.6259386875
320000,-0.46665,0.6200011875
325000,-0.44805,0.6140636875000001
330000,-0.42285,0.6081261874999999
335000,-0.3962,0.6021886875
340000,-0.4041,0.5962511875000001
345000,-0.487,0.5903136875
350000,-0.4332,0.5843761875
355000,-0.4129,0.5784386875
360000,-0.522,0.5725011875
365000,-0.4446,0.5665636875
370000,-0.49435,0.5606261875
375000,-0.57275,0.5546886875000001
380000,-0.49,0.5487511875
385000,-0.41515,0.5428136875
390000,-0.4092,0.5368761875000001
395000,-0.4575,0.5309386875
400000,-0.4365,0.5250011875
405000,-0.4214,0.5190636875
410000,-0.36905,0.5131261874999999
415000,-0.38005,0.5071886875
420000,-0.41385,0.5012511875000001
425000,-0.40575,0.49531368749999993
430000,-0.47175,0.4893761875
435000,-0.41055,0.4834386875000001
440000,-0.2969,0.47750118750000003
445000,-0.3363,0.4715636875000001
450000,-0.49005,0.46562618749999996
455000,-0.4965,0.4596886875
460000,-0.42975,0.4537511875
465000,-0.3891,0.44781368750000006
470000,-0.41355,0.4418761875
475000,-0.5411,0.4359386875
480000,-0.5406,0.43000118750000005
485000,-0.45055,0.4240636875
490000,-0.42985,0.4181261875000001
495000,-0.52065,0.41218868750000004
500000,-0.52255,0.4062511875
505000,-0.42435,0.40031368749999996
510000,-0.37485,0.39437618750000003
515000,-0.35515,0.3884386875000001
520000,-0.30905,0.38250118750000006
525000,-0.32535,0.3765636875
530000,-0.39635,0.3706261875
535000,-0.42285,0.36468868750000005
540000,-0.4173,0.3587511875
545000,-0.4212,0.3528136875000001
550000,-0.4203,0.34687618749999993
555000,-0.36035,0.3409386875
560000,-0.2782,0.3350011875000001
565000,-0.2626,0.32906368750000003
570000,-0.3076,0.3231261875000001
575000,-0.4122,0.31718868749999996
580000,-0.3719,0.3112511875
585000,-0.42555,0.3053136875
590000,-0.59435,0.29937618750000006
595000,-0.5137,0.2934386875
600000,-0.4391,0.2875011875
605000,-0.4638,0.28156368750000005
610000,-0.3849,0.2756261875
615000,-0.30715,0.2696886875000001
620000,-0.33775,0.26375118750000004
625000,-0.33715,0.2578136875
630000,-0.41745,0.25187618749999996
635000,-0.4672,0.24593868750000003
640000,-0.4466,0.2400011875000001
645000,-0.4543,0.23406368750000006
650000,-0.39435,0.22812618750000002
655000,-0.2942,0.22218868749999998
660000,-0.31225,0.21625118750000005
665000,-0.42025,0.2103136875
670000,-0.4222,0.20437618750000008
675000,-0.41495,0.19843868750000004
680000,-0.43985,0.1925011875
685000,-0.35055,0.18656368750000007
690000,-0.2905,0.18062618750000003
695000,-0.39455,0.1746886875000001
700000,-0.32375,0.16875118749999996
705000,-0.33865,0.16281368750000003
710000,-0.47895,0.1568761875
715000,-0.4427,0.15093868750000006
720000,-0.4693,0.14500118750000013
725000,-0.455,0.13906368749999998
730000,-0.44865,0.13312618750000005
735000,-0.47285,0.1271886875
740000,-0.4441,0.12125118750000008
745000,-0.43925,0.11531368750000004
750000,-0.4222,0.1093761875
755000,-0.4377,0.10343868750000007
760000,-0.3902,0.09750118750000003
765000,-0.3421,0.0915636875000001
770000,-0.3453,0.08562618750000006
775000,-0.36575,0.07968868750000002
780000,-0.41305,0.07375118749999998
785000,-0.41505,0.06781368750000005
790000,-0.4664,0.06187618750000001
795000,-0.51575,0.055938687500000084
800000,-0.47445,0.050001187500000044
805000,-0.44215,0.05
810000,-0.45545,0.05
815000,-0.47935,0.05
820000,-0.52185,0.05
825000,-0.51615,0.05
830000,-0.49285,0.05
835000,-0.4933,0.05
840000,-0.4579,0.05
845000,-0.5366,0.05
850000,-0.5647,0.05
855000,-0.44695,0.05
860000,-0.48575,0.05
865000,-0.54285,0.05
870000,-0.5114,0.05
875000,-0.4121,0.05
880000,-0.40215,0.05
885000,-0.4598,0.05
890000,-0.45125,0.05
895000,-0.4686,0.05
900000,-0.5146,0.05
905000,-0.49245,0.05
910000,-0.3274,0.05
915000,-0.32535,0.05
920000,-0.4509,0.05
925000,-0.43095,0.05
930000,-0.50055,0.05
935000,-0.52135,0.05
940000,-0.38525,0.05
945000,-0.4339,0.05
950000,-0.5478,0.05
955000,-0.5647,0.05
960000,-0.51975,0.05
965000,-0.5073,0.05
970000,-0.4892,0.05
975000,-0.46855,0.05
980000,-0.4586,0.05
985000,-0.43875,0.05
990000,-0.3533,0.05
995000,-0.3383,0.05
1000000,-0.4352,0.05
