episode,rolling_mean_chips,epsilon
865000,-0.54725,0.7945627375
870000,-0.5717,0.7933752375
875000,-0.48535,0.7921877375
880000,-0.44805,0.7910002375
885000,-0.52925,0.7898127375
890000,-0.5186,0.7886252375
895000,-0.4869,0.7874377375
900000,-0.5258,0.7862502375
905000,-0.53475,0.7850627375
910000,-0.45825,0.7838752375
915000,-0.38675,0.7826877375
920000,-0.39085,0.7815002375
925000,-0.4454,0.7803127375000001
930000,-0.56285,0.7791252375
935000,-0.58145,0.7779377375000001
940000,-0.44165,0.7767502374999999
945000,-0.4257,0.7755627375
950000,-0.52915,0.7743752375
955000,-0.59455,0.7731877375
960000,-0.5481,0.7720002375
965000,-0.55205,0.7708127375
970000,-0.5098,0.7696252375
975000,-0.46375,0.7684377375
980000,-0.47305,0.7672502375
985000,-0.48865,0.7660627375
990000,-0.3933,0.7648752375000001
995000,-0.35855,0.7636877375
1000000,-0.48295,0.7625002375000001
1005000,-0.56475,0.7613127375000001
1010000,-0.54715,0.7601252375
1015000,-0.43875,0.7589377375
1020000,-0.42065,0.7577502375
1025000,-0.38035,0.7565627375
1030000,-0.40855,0.7553752375
1035000,-0.4848,0.7541877375
1040000,-0.4684,0.7530002375
1045000,-0.5085,0.7518127375
1050000,-0.4897,0.7506252375
1055000,-0.41045,0.7494377375000001
1060000,-0.4844,0.7482502375
1065000,-0.5242,0.7470627375000001
1070000,-0.5076,0.7458752375
1075000,-0.46905,0.7446877375000001
1080000,-0.39275,0.7435002375
1085000,-0.40695,0.7423127375
1090000,-0.475,0.7411252375
1095000,-0.5726,0.7399377375
1100000,-0.5643,0.7387502375
1105000,-0.547,0.7375627375
1110000,-0.5546,0.7363752375
1115000,-0.4984,0.7351877375
1120000,-0.45225,0.7340002375000001
1125000,-0.42655,0.7328127375
1130000,-0.47895,0.7316252375000001
1135000,-0.46395,0.7304377375
1140000,-0.3953,0.7292502375000001
1145000,-0.3692,0.7280627375
1150000,-0.3846,0.7268752375
1155000,-0.4101,0.7256877374999999
1160000,-0.44855,0.7245002375
1165000,-0.4919,0.7233127375
1170000,-0.48415,0.7221252375
1175000,-0.51065,0.7209377375
1180000,-0.55855,0.7197502375
1185000,-0.555,0.7185627375000001
1190000,-0.4926,0.7173752375
1195000,-0.48735,0.7161877375000001
1200000,-0.4699,0.7150002375
1205000,-0.4339,0.7138127375000001
1210000,-0.47475,0.7126252375
1215000,-0.5057,0.7114377375000001
1220000,-0.5167,0.7102502374999999
1225000,-0.48645,0.7090627375
1230000,-0.48255,0.7078752374999999
